r_sobre_r0,plano,cilindrico,esferico
3.8747913188647747,1.0,0.25807841447651875,0.0666044680187138
3.8864774624373957,1.0,0.25730240549828176,0.06620452787520223
3.8981636060100167,1.0,0.2565310492505353,0.06580817922958059
3.9098497495826376,1.0,0.25576430401366357,0.0654153792075937
3.9215358931552586,1.0,0.255002128565347,0.06502608557285774
3.9332220367278796,1.0,0.25424448217317486,0.06464025671550584
3.944908180300501,1.0,0.2534913245873889,0.06425785164106895
3.956594323873122,1.0,0.25274261603375525,0.06387882995958624
3.968280467445743,1.0,0.2519983172065629,0.06350315187493949
3.979966611018364,1.0,0.251258389261745,0.06313077817440656
3.991652754590985,1.0,0.25052279381012127,0.06276167021842854
4.003338898163606,1.0,0.24979149291075897,0.06239578993058575
4.0150250417362265,1.0,0.2490644490644491,0.06203309978777756
4.026711185308848,1.0,0.24834162520729686,0.0616735628106015
4.038397328881469,1.0,0.2476229847044233,0.06131714255392706
4.050083472454091,1.0,0.2469084913437757,0.06096380309765937
4.061769616026711,1.0,0.2461981093300452,0.06061350903768889
4.073455759599332,1.0,0.24549180327868855,0.06026622547702231
4.085141903171953,1.0,0.24478953821005311,0.059921918017091055
4.096828046744575,1.0,0.24409127954360224,0.059580552749232976
4.108514190317195,1.0,0.24339699309223892,0.059242096246343405
4.120200333889816,1.0,0.24270664505672612,0.058906515554691646
4.131886477462437,1.0,0.24202020202020202,0.0585737781858994
4.143572621035059,1.0,0.24133763094278807,0.05824385210907738
4.155258764607679,1.0,0.2406588991562877,0.05791670574311624
4.166944908180301,1.0,0.23998397435897434,0.057592307949128854
4.178631051752921,1.0,0.23931282461046746,0.05727062802304035
4.190317195325543,1.0,0.23864541832669323,0.0569516356883224
4.202003338898164,1.0,0.23798172427493045,0.056635301088869015
4.213689482470785,1.0,0.2373217115689382,0.05632159478201029
4.225375626043405,1.0,0.2366653496641644,0.056010487731661195
4.237061769616027,1.0,0.2360126083530339,0.05570195130160256
4.248747913188648,1.0,0.2353634577603143,0.05539595724889127
4.260434056761269,1.0,0.234717868338558,0.05509247771739665
4.27212020033389,1.0,0.2340758108636186,0.05479148523146054
4.283806343906511,1.0,0.23343725643024163,0.054492952689678395
